id.a	id.b	pmid	txt	db
3576	3577	15133028	The amino terminus of CXCR1 interacts with IL-8.  This interaction was modeled on a demonstrated interaction between rabbit CXCR1 and human IL-8.	BIND
3576	6351	8077676	-	HPRD
3576	5430	15494311	The IL-8 promoter interacts with Pol II.	BIND
3576	8290	15494311	The IL-8 promoter interacts with phosphorylated and/or acetylated H3.	BIND
3576	8841	15494311	The IL-8 promoter interacts with HDAC3.	BIND
3576	4790	15494311	The IL-8 promoter interacts with p50.	BIND
3576	9612	15494311	The IL-8 promoter interacts with SMRT.	BIND
3576	5970	15494311	The IL-8 promoter interacts with p65.	BIND
3577	5473	1427896,8195702	-	HPRD
3577	6374	8702798,9692902	-	HPRD
3577	6372	9692902,10593335	-	HPRD
3578	3581	11588013	-	HPRD
3578	6776	15735688	STAT5A interacts with IL-9 promoter.	BIND
3579	3579	12888558	Affinity Capture-Western	BioGRID
3579	3579	12888558	-	HPRD
3579	22841	15004234	Affinity Capture-Western	BioGRID
3579	22841	15004234	-	HPRD
3579	4645	15004234	Affinity Capture-Western	BioGRID
3579	6002	9651375	-	HPRD
3579	5473	8195702,8702798	-	HPRD
3579	6372	9692902,10593335	-	HPRD
3579	6374	8702798,9692902	-	HPRD
3581	3716	8756628	Affinity Capture-Western	BioGRID
3581	3716	8756628	-	HPRD
3581	7534	10642536	Affinity Capture-Western; Two-hybrid	BioGRID
3581	7534	10642536	-	HPRD
3586	3587	7759550,8248239,10231374,11485736,11717514	Co-crystal Structure; Co-purification; Reconstituted Complex	BioGRID
3586	3587	7759550,8248239,8897595,10231374,11485736,11717514	-	HPRD
3586	3586	8590020	Co-crystal Structure	BioGRID
3586	3586	7759550,8590020,11717514	-	HPRD
3586	3588	9312047,11485736	-	HPRD
3587	3588	9312047	Affinity Capture-Western	BioGRID
3587	3588	9312047	-	HPRD
3587	3716	12133952,12374810	Reconstituted Complex	BioGRID
3587	3716	12133952,12374810	-	HPRD
3587	3716	12133952	IL-10R-alpha interacts with Jak1.	BIND
3588	50616	10875937	Affinity Capture-Western	BioGRID
3588	50616	10875937	-	HPRD
3588	90226	11416224	-	HPRD
3588	114131	11416224	-	HPRD
3588	282617	12469119	-	HPRD
3588	282616	12469119	-	HPRD
3588	282618	12469119	-	HPRD
3589	4110	16189514	Two-hybrid	BioGRID
3589	3590	7670098,10504396	-	HPRD
3592	3593	10899108	Co-crystal Structure	BioGRID
3592	3593	10899108	-	HPRD
3592	10148	934235	-	HPRD
3592	3592	7527811	p35 interacts with p35 to form a homodimer.	BIND
3593	51561	11114383	Affinity Capture-Western	BioGRID
3593	3594	7527811,7843232	-	HPRD
3593	3595	11940489	-	HPRD
3593	3593	7527811	p40 interacts with p40 and forms a homodimer.	BIND
3594	3595	8943050	Phenotypic Enhancement	BioGRID
3594	3595	8943050	-	HPRD
3594	149233	12023369	Affinity Capture-Western	BioGRID
3594	149233	12023369	-	HPRD
3594	51561	12023369	Reconstituted Complex	BioGRID
3594	51561	11114383,12023369,12671732	-	HPRD
3594	6775	10415122	-	HPRD
3594	7297	9038232	An unspecified isoform of IL12RB1 interacts with Tyk2.	BIND
3595	3717	10198225	Affinity Capture-Western; Reconstituted Complex	BioGRID
3595	3717	10198225	-	HPRD
3595	3717	9038232	JAK2 interacts with IL12RB2.	BIND
3595	6775	10415122	Protein-peptide	BioGRID
3595	6775	10415122	-	HPRD
3595	3595	9498755	IL12RB2 interacts with IL12RB2 to form a homodimer.	BIND
3596	3598	11003391	-	HPRD
3596	7412	7521694	-	HPRD
3596	3597	11278629	-	HPRD
3596	5295	9139718	-	HPRD
3597	7297	10409622	Affinity Capture-Western	BioGRID
3597	7297	10409622	-	HPRD
3600	3601	7641685	-	HPRD
3601	7186	11064452	Affinity Capture-Western	BioGRID
3601	7186	11064452	-	HPRD
3603	3603	7910967	Reconstituted Complex	BioGRID
3603	3603	7910967	-	HPRD
3603	3759	10479680	Affinity Capture-Western; Two-hybrid	BioGRID
3603	3759	10479680	-	HPRD
3603	3766	10479680	Reconstituted Complex; Two-hybrid	BioGRID
3603	3766	10479680	-	HPRD
3603	3772	10479680	Reconstituted Complex; Two-hybrid	BioGRID
3603	3772	10479680	-	HPRD
3603	3751	10479680	Two-hybrid	BioGRID
3603	3751	10479680	-	HPRD
3603	3758	10479680	Two-hybrid	BioGRID
3603	3761	10479680	Two-hybrid	BioGRID
3603	3761	10479680	-	HPRD
3603	4660	12923170	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
3603	4660	12923170	-	HPRD
3603	4660	12923170	npro-IL-16 interacts with MYPT2.	BIND
3603	4659	12923170	Affinity Capture-Western; Two-hybrid	BioGRID
3603	4659	12923170	-	HPRD
3603	4659	12923170	The PDZ2 domain of pro-IL-16 interacts with the carboxy terminal of MYPT1.	BIND
3603	54776	12923170	Affinity Capture-Western; Two-hybrid	BioGRID
3603	54776	12923170	-	HPRD
3603	54776	12923170	The PDZ2 domain of pro-IL-16 interacts with the carboxy terminal of MSB85.	BIND
3603	10534	16189514	Two-hybrid	BioGRID
3603	30008	16189514	Two-hybrid	BioGRID
3603	63948	16189514	Two-hybrid	BioGRID
3603	83878	16189514	Two-hybrid	BioGRID
3603	3750	10479680	-	HPRD
3604	3604	9045669	Reconstituted Complex	BioGRID
3604	7186	9418902,9464265	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
3604	7186	9464265	-	HPRD
3604	7185	9464265	Reconstituted Complex	BioGRID
3604	7185	9464265	-	HPRD
3604	7187	9464265	Reconstituted Complex	BioGRID
3604	7187	9464265	-	HPRD
3604	8744	8088337,9045669,13130507	-	HPRD
3604	122769	11804328	-	HPRD
3605	3605	9518462	Reconstituted Complex	BioGRID
3605	3605	9518462	-	HPRD
3605	23765	9367539	-	HPRD
3606	10068	11907126	Reconstituted Complex	BioGRID
3606	10068	11907126	-	HPRD
3606	8807	9792649	-	HPRD
3606	8809	9325300	-	HPRD
3606	8808	9325300	-	HPRD
3608	5591	9442054	Affinity Capture-Western; Co-purification	BioGRID
3608	5591	9442054	-	HPRD
3608	5610	11438540	Biochemical Activity	BioGRID
3608	3609	11739746	Affinity Capture-Western	BioGRID
3608	3609	11739746	-	HPRD
3608	140890	14559993	-	HPRD
3609	5591	9442054	Affinity Capture-Western; Co-purification	BioGRID
3609	5591	9442054	-	HPRD
3609	5610	10320367,10400669,11438536,11438540	Affinity Capture-Western; Biochemical Activity; Reconstituted Complex; Two-hybrid	BioGRID
3609	5610	10400669,10684936,11438536,11438540	-	HPRD
3609	57510	11777942	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
3609	57510	11777942	-	HPRD
3609	4110	16189514	Two-hybrid	BioGRID
3609	4188	16189514	Two-hybrid	BioGRID
3609	5359	16189514	Two-hybrid	BioGRID
3609	7205	16189514	Two-hybrid	BioGRID
3609	83755	16189514	Two-hybrid	BioGRID
3611	3678	8538749	Affinity Capture-Western	BioGRID
3611	3688	8538749	Affinity Capture-Western	BioGRID
3611	3688	8538749,9736715	-	HPRD
3611	3688	8538749	Integrin-beta-1 interacts with ILK.	BIND
3611	7449	8538749	Affinity Capture-Western	BioGRID
3611	3611	8538749	Biochemical Activity	BioGRID
3611	3987	10022929,12167643	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
3611	3987	10022929	-	HPRD
3611	3987	15565145	PINCH interacts with ILK.	BIND
3611	8440	10022929	Reconstituted Complex	BioGRID
3611	8440	10022929	-	HPRD
3611	5829	11304546	Reconstituted Complex	BioGRID
3611	5829	11304546,11694518	-	HPRD
3611	5170	11313365	Affinity Capture-Western	BioGRID
3611	80895	11331582	Affinity Capture-Western; Two-hybrid	BioGRID
3611	80895	11331582	-	HPRD
3611	55679	12167643	Affinity Capture-Western	BioGRID
3611	55679	12167643	-	HPRD
3611	3690	12372433	Affinity Capture-Western	BioGRID
3611	3690	12372433	-	HPRD
3611	3690	12372433	Integrin-beta-3 interacts with ILK.	BIND
3611	55742	16189514	Two-hybrid	BioGRID
3611	55742	11331308	-	HPRD
3611	10642	17353931	Affinity Capture-MS	BioGRID
3611	170506	17353931	Affinity Capture-MS	BioGRID
3611	22820	17353931	Affinity Capture-MS	BioGRID
3611	22827	17353931	Affinity Capture-MS	BioGRID
3611	26155	17353931	Affinity Capture-MS	BioGRID
3611	29780	17353931	Affinity Capture-MS	BioGRID
3611	29780	12372433	An unspecified isoform of affixin interacts with ILK.	BIND
3611	29780	11402068	-	HPRD
3611	4141	17353931	Affinity Capture-MS	BioGRID
3611	4642	17353931	Affinity Capture-MS	BioGRID
3611	50628	17353931	Affinity Capture-MS	BioGRID
3611	51205	17353931	Affinity Capture-MS	BioGRID
3611	54726	17353931	Affinity Capture-MS	BioGRID
3611	54919	17353931	Affinity Capture-MS	BioGRID
3611	55127	17353931	Affinity Capture-MS	BioGRID
3611	55215	17353931	Affinity Capture-MS	BioGRID
3611	5635	17353931	Affinity Capture-MS	BioGRID
3611	6251	17353931	Affinity Capture-MS	BioGRID
3611	6280	17353931	Affinity Capture-MS	BioGRID
3611	64210	17353931	Affinity Capture-MS	BioGRID
3611	9276	17353931	Affinity Capture-MS	BioGRID
3611	3689	9736715	-	HPRD
3611	5163	11313365	-	HPRD
3611	7114	15565145	ILK interacts with Thymosin Beta-4.	BIND
3612	3612	16189514	Two-hybrid	BioGRID
3615	7428	17353931	Affinity Capture-MS	BioGRID
3615	8412	17353931	Affinity Capture-MS	BioGRID
3615	9474	17353931	Affinity Capture-MS	BioGRID
3615	9641	17353931	Affinity Capture-MS	BioGRID
3619	9212	15249581	Affinity Capture-Western	BioGRID
3619	55143	15249581	Affinity Capture-Western; Reconstituted Complex	BioGRID
3619	55143	15249581	-	HPRD
3619	151648	17322402	Affinity Capture-Western	BioGRID
3619	23468	9864353	-	HPRD
3619	23468	11516652	HP1 interacts with INCENP.  This interaction was modelled on a demonstrated interaction between human HP1 and chicken INCENP.	BIND
3620	84988	16169070	Two-hybrid	BioGRID
3621	7157	9440695,12208736	Affinity Capture-Western	BioGRID
3621	7157	9440695,12208736	-	HPRD
3621	7157	12208736	p53 interacts with ING1b.  This interaction was modelled on a demonstrated interaction between p53 from an unspecified species and human ING1b.	BIND
3621	5111	11682605	Affinity Capture-Western; Co-fractionation	BioGRID
3621	5111	11682605,12015309	-	HPRD
3621	5928	11784859	Affinity Capture-MS	BioGRID
3621	5931	11784859	Affinity Capture-MS	BioGRID
3621	6598	11784859	Affinity Capture-MS	BioGRID
3621	6601	11784859	Affinity Capture-MS	BioGRID
3621	6602	11784859	Affinity Capture-MS	BioGRID
3621	8289	11784859	Affinity Capture-MS	BioGRID
3621	6597	11784859	Affinity Capture-MS; Affinity Capture-Western	BioGRID
3621	6599	11784859	Affinity Capture-MS; Affinity Capture-Western	BioGRID
3621	8819	11784859	Affinity Capture-MS; Affinity Capture-Western; Reconstituted Complex	BioGRID
3621	8819	11784859	-	HPRD
3621	25942	11784859	Affinity Capture-Western	BioGRID
3621	8295	12015309	Affinity Capture-Western	BioGRID
3621	8850	12015309	Affinity Capture-Western	BioGRID
3621	8850	12015309	-	HPRD
3621	121504	12015309	Biochemical Activity	BioGRID
3621	333932	12015309	Biochemical Activity	BioGRID
3621	55929	14665632	Affinity Capture-Western; Reconstituted Complex	BioGRID
3621	55929	14665632	-	HPRD
3621	55257	12963728	-	HPRD
3623	3624	11134153	-	HPRD
3623	3625	11134153	-	HPRD
3623	7049	10746731	-	HPRD
3624	25884	15094188	Reconstituted Complex	BioGRID
3624	25884	15094188	-	HPRD
3624	3625	11134153	-	HPRD
3624	7049	10746731	-	HPRD
3624	3626	11134153	-	HPRD
3624	10272	11459787	-	HPRD
3624	3624	8015550	Activin A interacts with itself to form a homodimer.	BIND
3624	3624	11134153	-	HPRD
3625	3626	11134153	-	HPRD
3625	130399	15196700	-	HPRD
3627	3661	15315758	IRF3 interacts with promoter IP-10.	BIND
3627	5970	15315758	p65 interacts with promoter IP-10.	BIND
3630	4856	10084601	Reconstituted Complex	BioGRID
3630	4856	10084601	-	HPRD
3630	4297	14607844	Biochemical Activity	BioGRID
3630	84817	14607844	Biochemical Activity	BioGRID
3630	84817	14607844	-	HPRD
3630	4036	9773776	-	HPRD
3630	3643	2550426	-	HPRD
3630	94121	10497219	-	HPRD
3632	7534	9398266	Reconstituted Complex	BioGRID
3632	7534	9398266	-	HPRD
3635	6464	8643691,10194451,10822173,10900203,12024011	Affinity Capture-Western	BioGRID
3635	6464	10822173	SHC interacts with SHIP1	BIND
3635	6464	8643691,8723348,8874179	-	HPRD
3635	5781	9110989	Affinity Capture-Western	BioGRID
3635	5295	9918857	Affinity Capture-Western	BioGRID
3635	6504	10229804	Affinity Capture-Western	BioGRID
3635	5175	10350061	Far Western; Reconstituted Complex	BioGRID
3635	9046	10822173	Affinity Capture-Western	BioGRID
3635	9046	10822173	SHIP1 interacts with Dok2	BIND
3635	3815	11071635	Reconstituted Complex	BioGRID
3635	5580	12024011	Affinity Capture-Western	BioGRID
3635	4067	12882960	Affinity Capture-Western; Reconstituted Complex	BioGRID
3635	11006	9422771	-	HPRD
3635	79930	10733577,14993273	-	HPRD
3635	4233	15735664	MET (c-Met) interacts with INPP5D (SHIP-1). This interaction was modeled on a demonstrated interaction between human c-Met and SHIP-1 from an unspecified species.	BIND
3635	146722	15184070	-	HPRD
3636	6464	9660833,10194451,11349134	Affinity Capture-MS; Affinity Capture-Western	BioGRID
3636	6464	9660833	-	HPRD
3636	9564	11158326	Affinity Capture-Western; Far Western; Reconstituted Complex	BioGRID
3636	9564	11158326	-	HPRD
3636	3643	12504111	Affinity Capture-Western	BioGRID
3636	10580	12504111	Affinity Capture-Western; Two-hybrid	BioGRID
3636	10580	12504111	-	HPRD
3636	4233	15735664	MET (c-Met) interacts with INPPL1. This interaction was modeled on a demonstrated interaction between human c-Met and PIK3R1 from an unspecified species.	BIND
3638	6721	12202038,12842885	Affinity Capture-Western	BioGRID
3638	22937	12842885,18835813	Affinity Capture-Western	BioGRID
3638	22937	12242332	An unspecified isoform of INSIG-1 interacts with SCAP, as a part of the SCAP-SREBP-2 complex. This interaction was modelled on a demonstrated interaction between human INSIG-1 and hamster SCAP.	BIND
3638	22937	12202038,12482938,12842885	-	HPRD
3638	23197	18835813	Affinity Capture-Western	BioGRID
3638	7415	18835813	Affinity Capture-Western	BioGRID
3638	10857	15782218	PGRMC1 interacts with an unspecified isoform of INSIG1.	BIND
3640	122042	12114498	Affinity Capture-Western	BioGRID
3640	122042	12114498	-	HPRD
3642	10580	12079283	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
3642	10580	12079283	-	HPRD
3642	10381	16169070	Two-hybrid	BioGRID
3643	5921	1331107	Affinity Capture-Western	BioGRID
3643	5921	1331107	-	HPRD
3643	5781	7493946,8135823	Affinity Capture-Western; Reconstituted Complex	BioGRID
3643	5781	7493946,8135823	-	HPRD
3643	5777	7512963	Affinity Capture-Western	BioGRID
3643	5777	7512963	-	HPRD
3643	7409	7535775	Reconstituted Complex	BioGRID
3643	7409	7535775	-	HPRD
3643	3667	8626379,11606564	Two-hybrid	BioGRID
3643	3667	8626379	Insulin Receptor Substrate-1 Binds to the Insulin Receptor. This interaction is modeled on demonstrated interaction between human IR and rat IRS-1	BIND
3643	3667	11606564	-	HPRD
3643	8660	8626379	Two-hybrid	BioGRID
3643	8660	8626379	-	HPRD
3643	8660	8626379	Insulin Receptor Substrate-2 Binds to the Insulin Receptor. This interaction is modeled on demonstrated interaction between human IR and murine IRS-2.	BIND
3643	3717	8912646	Affinity Capture-Western	BioGRID
3643	3645	8916919	Affinity Capture-Western	BioGRID
3643	3645	8916919	-	HPRD
3643	4087	9092546	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
3643	4087	9092546	-	HPRD
3643	25970	9742218,10594240	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
3643	25970	9742218,10594240	-	HPRD
3643	6642	9819414	Affinity Capture-Western	BioGRID
3643	6642	9819414	-	HPRD
3643	6643	9819414	Affinity Capture-Western	BioGRID
3643	6643	9819414	-	HPRD
3643	8723	9819414	Affinity Capture-Western	BioGRID
3643	8723	9819414	-	HPRD
3643	5167	10615944	Affinity Capture-Western; Reconstituted Complex	BioGRID
3643	5167	10615944	-	HPRD
3643	10818	10650943	Biochemical Activity	BioGRID
3643	10818	10650943	-	HPRD
3643	6464	10803466	Two-hybrid	BioGRID
3643	6464	10340378	Tyrosine-phosphorylated IR interacts with Shc.  This interaction was modeled on a demonstrated interaction between human IR and Shc from an unspecified species.	BIND
3643	6464	9083103	-	HPRD
3643	10451	11094073	Affinity Capture-Western	BioGRID
3643	10451	11094073	-	HPRD
3643	5580	11266508,12031982	Affinity Capture-Western	BioGRID
3643	5580	11266508	-	HPRD
3643	58533	11279102	Affinity Capture-Western	BioGRID
3643	58533	11279102	-	HPRD
3643	10580	11374898	Affinity Capture-Western	BioGRID
3643	10580	11374898	-	HPRD
3643	5594	11409918	Affinity Capture-Western	BioGRID
3643	5595	11409918	Affinity Capture-Western	BioGRID
3643	5595	11409918	-	HPRD
3643	10657	11604231	Affinity Capture-Western	BioGRID
3643	5770	11726652	Affinity Capture-Western	BioGRID
3643	5770	8826975	-	HPRD
3643	10492	11994298	Biochemical Activity	BioGRID
3643	10492	11994298	-	HPRD
3643	9021	12560330	Affinity Capture-Western	BioGRID
3643	9021	11071852,12560330	-	HPRD
3643	5782	8454633	-	HPRD
3643	5792	1321126	-	HPRD
3643	10603	10196204	-	HPRD
3643	10135	15604363	PBEF interacts with IR.	BIND
3643	5295	15735664	INSR (IR) interacts with PIK3R1. This interaction was modeled on a demonstrated interaction between INSR and PIK3R1 from unspecified species.	BIND
3643	3716	9492017	Phosphorylated IR-beta interacts with JAK-1.	BIND
3643	5894	11409918	-	HPRD
3643	8503	9524259	-	HPRD
3643	8651	11342531	Suppressors of cytokine signaling-1 associates with and inhibits the insulin receptor.	BIND
3643	55816	12730241	-	HPRD
3643	9306	11342531	Suppressors of cytokine signaling-6 associates with and inhibits the insulin receptor. This interaction is modeled on demonstrated interaction between human IR and murine SOCS-6.	BIND
3645	342574	10329736	-	HPRD
3646	8663	10504338	Two-hybrid	BioGRID
3646	8663	10504338	-	HPRD
3646	8661	11590142,14519125,17353931	Affinity Capture-MS; Affinity Capture-Western; Co-purification	BioGRID
3646	51386	11590142	Co-fractionation	BioGRID
3646	51386	11590142	-	HPRD
3646	10980	12220626	Affinity Capture-Western; Two-hybrid	BioGRID
3646	10980	12220626	-	HPRD
3646	7916	14667819	Two-hybrid	BioGRID
3646	7916	14667819	-	HPRD
3646	4905	16169070	Two-hybrid	BioGRID
3646	57062	16169070	Two-hybrid	BioGRID
3646	8733	16169070	Two-hybrid	BioGRID
3646	9001	16169070	Two-hybrid	BioGRID
3646	10900	16189514	Two-hybrid	BioGRID
3646	60313	16189514	Two-hybrid	BioGRID
3646	10284	17353931	Affinity Capture-MS	BioGRID
3646	10289	17353931	Affinity Capture-MS	BioGRID
3646	5997	17353931	Affinity Capture-MS	BioGRID
3646	9500	17353931	Affinity Capture-MS	BioGRID
3646	64708	12220626	-	HPRD
3646	5987	10504338	-	HPRD
3646	10920	12220626	-	HPRD
3646	50813	12220626	-	HPRD
3651	389692	15665000	Affinity Capture-Western; Reconstituted Complex	BioGRID
3651	389692	15664999,15665000	-	HPRD
3651	6514	8923459	-	HPRD
3651	8405	15121856	-	HPRD
3651	4760	10636926	-	HPRD
3651	6929	10636926	-	HPRD
3654	7189	8837778,9374458,10383454,10920205,11259596,11518704,11960013,12566447	Affinity Capture-Western; Two-hybrid	BioGRID
3654	7189	8837778	-	HPRD
3654	7189	15894263	TRAF6 interacts with IRAK1. This interaction was modeled on a demonstrated interaction between TRAF6 and IRAK1, both from unspecified species.	BIND
3654	4615	10383454,11544529,11960013,11976320	Affinity Capture-Western; Phenotypic Suppression	BioGRID
3654	4615	10854325	-	HPRD
3654	4615	10383454	IRAK does not interact with MyD88, whilst the kinase inactive mutant IRAK[Lys239Ser] does interact.	BIND
3654	7097	10395652	Affinity Capture-Western	BioGRID
3654	7097	10395652	-	HPRD
3654	8878	10747026	Affinity Capture-Western	BioGRID
3654	8878	12034707	-	HPRD
3654	54472	10854325	Affinity Capture-Western	BioGRID
3654	54472	10854325	-	HPRD
3654	134728	11096118	Affinity Capture-Western; Two-hybrid	BioGRID
3654	134728	11096118	-	HPRD
