ann.probe	fdf.pCsc	fdf.EscCsc	g.id.num	out.gid	g.sym	g.chr	g.omim	n.ann.tsp	g.name	v.pb.csc	set.a.pb	lv_set.a	nov_set.a	lv_csc_nSetA	g.lv7.ALL	g.lv6.csc.Esc	g.lv5.p.csc	g.lv3.csc	tcnd	cor.mean.csc	cor.mean.p	cor.mean.Esc
202111_at	-0.490980558	1.336090943	1	6522	SLC4A2	chr7q35-q36	109280	11	"solute carrier family 4, anion exchanger, member 2 (erythrocyte membrane protein band 3-like 1)"	0	1	1	0	0	0	0	0	0	lg	0.237188864	0.23882564	0.324352022
1553984_s_at	-0.797664826	0.469850158	2	1841   727761	DTYMK /// LOC727761	chr2q37.3	188345	9	deoxythymidylate kinase (thymidylate kinase) /// similar to Deoxythymidylate kinase (thymidylate kinase)	0	1	0	1	0	0	0	0	0	lg	0.213875472	0.252739634	0.39866106
224163_s_at	-0.380101624	-0.167251167	1	55929	DMAP1	chr1p34	605077	13	DNA methyltransferase 1 associated protein 1	0	1	0	1	0	0	0	0	0	lg	0.258487217	0.235273999	0.473713527
229508_at	-0.555093828	-1.044710087	1	11338	U2AF2	chr19q13.42	191318	4	U2 small nuclear RNA auxiliary factor 2	0	1	0	1	0	0	0	0	0	lg	0.243785709	0.233978055	0.370608309
219831_at	0.807044389	0.782249794	1	51265	CDKL3	chr5q31	608459	2	cyclin-dependent kinase-like 3	0	1	0	1	0	0	0	0	0	lg	0.252957732	0.283359751	0.335392923
202904_s_at	-0.359527395	0.538826786	1	23658	LSM5	chr7p14.3	607285	4	"LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)"	0	1	0	1	0	0	0	0	0	lg	0.224819699	0.256556422	0.466408235
200988_s_at	-0.675090775	-0.188258912	1	10197	PSME3	chr17q21	605129	4	"proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)"	0	1	0	1	0	0	0	0	0	lg	0.214426772	0.257985153	0.231059784
244142_at	0.225477329	-0.745472262	1	1837	DTNA	chr18q12	601239 /// 604169 /// 606617	4	"dystrobrevin, alpha"	0	1	0	1	0	0	0	0	0	lg	0.237164884	0.296431044	0.172606827
203515_s_at	-0.886375551	-0.302090183	1	10654	PMVK	chr1q22	607622	6	phosphomevalonate kinase	0	1	0	1	0	0	0	0	0	lg	0.239206677	0.231979739	0.321363452
200831_s_at	0.412272397	0.729390189	1	6319	SCD	chr10q24.31	604031	4	stearoyl-CoA desaturase (delta-9-desaturase)	0	1	0	1	0	0	0	0	0	lg	0.257753574	0.303293624	0.421716612
227150_at	0.419964066	1.407033407	1	4520	MTF1	chr1p33	600172	2	metal-regulatory transcription factor 1	0	1	0	1	0	0	0	0	0	lg	0.255239306	0.300264384	0.462227854
208937_s_at	-0.631796535	-0.352259339	1	3397	ID1	chr20q11	600349	10	"inhibitor of DNA binding 1, dominant negative helix-loop-helix protein"	0	1	0	1	0	0	0	0	0	lg	0.220511951	0.208250571	0.445008841
210859_x_at	-0.712090646	0.425414305	1	1201	CLN3	chr16p12.1	204200 /// 607042	40	"ceroid-lipofuscinosis, neuronal 3"	0	1	0	1	0	0	0	0	0	lg	0.230955833	0.217393464	0.35137194
1555618_s_at	-0.468634111	0.074616268	1	10055	SAE1	chr19q13.32	---	13	SUMO1 activating enzyme subunit 1	0	1	0	1	0	0	0	0	0	lg	0.232303839	0.276942978	0.29222216
205393_s_at	-0.227204016	-0.999348396	1	1111	CHEK1	chr11q24-q24	603078	12	CHK1 checkpoint homolog (S. pombe)	0	1	0	1	0	0	0	0	0	lg	0.259274742	0.299375919	0.388772701
2028_s_at	-0.58558158	0.485487735	1	1869	E2F1	chr20q11.2	189971	6	E2F transcription factor 1	0	1	0	1	0	0	0	0	0	lg	0.272900466	0.223193279	0.418078006
204768_s_at	-0.669434186	-0.35738732	1	2237	FEN1	chr11q12	600393	4	flap structure-specific endonuclease 1	0	1	0	1	0	0	0	0	0	lg	0.263659693	0.244014417	0.306372754
218355_at	-0.757395154	-0.658146646	1	24137	KIF4A	chrXq13.1	300521	3	kinesin family member 4A	0	1	0	1	0	0	0	0	0	lg	0.267418296	0.297383708	0.397835863
210000_s_at	-0.536091131	-0.31545555	1	8651	SOCS1	chr16p13.13	603597	4	suppressor of cytokine signaling 1	0	1	0	1	0	0	0	0	0	lg	0.188994417	0.221176628	0.372054154
1554364_at	0.693505587	0.528159665	1	5527	PPP2R5C	chr14q32	601645	2	"protein phosphatase 2, regulatory subunit B', gamma isoform"	0	1	0	1	0	0	0	0	0	lg	0.264994292	0.235402623	0.450940362
203103_s_at	-0.391059365	-0.464700451	1	27339	PRPF19	chr11q12.2	608330	5	PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae)	0	1	0	1	0	0	0	0	0	lg	0.272720591	0.287741853	0.344680543
201088_at	-0.523359864	-0.445875235	2	3838   728860	KPNA2 /// LOC728860	chr17q24.2	600685	10	"karyopherin alpha 2 (RAG cohort 1, importin alpha 1) /// karyopherin alpha-2 subunit like"	0	1	0	1	0	0	0	0	0	lg	0.251184656	0.224625122	0.427200199
218227_at	-0.783295343	-0.621632674	1	10101	NUBP2	chr16p13.3	610779	1	"nucleotide binding protein 2 (MinD homolog, E. coli)"	0	1	0	1	0	0	0	0	0	lg	0.203653821	0.256427463	0.2847106
203265_s_at	0.718113361	1.379365924	1	6416	MAP2K4	chr17p11.2	601335	8	mitogen-activated protein kinase kinase 4	0	1	0	1	0	0	0	0	0	lg	0.254397524	0.185999749	0.392314377
203775_at	-0.581410743	-0.866198389	1	10165	SLC25A13	chr7q21.3	603471 /// 603859 /// 605814	4	"solute carrier family 25, member 13 (citrin)"	0	1	0	1	0	0	0	0	0	lg	0.227654921	0.263521665	0.453920841
221575_at	-0.330758778	-0.614124696	1	51540	SCLY	chr2q37.3	611056	4	selenocysteine lyase	0	1	0	1	0	0	0	0	0	lg	0.232577474	0.225220702	0.423586824
204767_s_at	-0.591491956	-0.427077927	1	2237	FEN1	chr11q12	600393	3	flap structure-specific endonuclease 1	0	1	0	1	0	0	0	0	0	lg	0.253959539	0.231164897	0.31269364
48808_at	-0.602965226	-0.144672139	1	1719	DHFR	chr5q11.2-q13.2	126060	1	dihydrofolate reductase	0	1	0	1	0	0	0	0	0	lg	0.294783497	0.203084078	0.299863923
205324_s_at	-0.317762067	1.128280574	1	24140	FTSJ1	chrXp11.23	300499 /// 309549	8	FtsJ homolog 1 (E. coli)	0	1	0	1	0	0	0	0	0	lg	0.204652841	0.230792295	0.382847057
202329_at	-0.484174831	0.869111536	1	1445	CSK	chr15q23-q25	124095	5	c-src tyrosine kinase	0	1	0	1	0	0	0	0	0	lg	0.233367019	0.26858584	0.322139316
203950_s_at	0.475004081	0.174885769	1	1185	CLCN6	chr1p36	602726	3	chloride channel 6	0	1	0	1	0	0	0	0	0	lg	0.255216465	0.196344735	0.356916916
211152_s_at	-0.402910399	0.553102308	1	27429	HTRA2	chr2p12	606441 /// 610297	11	HtrA serine peptidase 2	0	1	0	1	0	0	0	0	0	lg	0.231691422	0.245229698	0.325874697
221366_at	-0.643248785	-1.041146004	1	4825	NKX6-1	chr4q21.2-q22	602563	2	NK6 homeobox 1	1	1	1	0	0	0	0	0	1	lg	0.199827452	0.201803312	0.392441805
203040_s_at	-0.627502315	-0.485248267	1	3145	HMBS	chr11q23.3	176000 /// 609806	12	hydroxymethylbilane synthase	0	1	0	1	0	0	0	0	0	lg	0.263496808	0.295695214	0.426347562
208668_x_at	-0.901329188	-0.151097198	1	3151	HMGN2	chr1p36.1	163910	12	high-mobility group nucleosomal binding domain 2	0	1	0	1	0	0	0	0	0	lg	0.269265016	0.19515376	0.263704164
209102_s_at	0.407933438	0.900633969	1	26959	HBP1	chr7q22-q31	---	5	HMG-box transcription factor 1	0	1	0	1	0	0	0	0	0	lg	0.272923379	0.284812147	0.384413153
223679_at	0.704111852	0.663053986	1	1499	CTNNB1	chr3p21	114550 /// 116806 /// 132600 /// 155255	1	"catenin (cadherin-associated protein), beta 1, 88kDa"	0	1	0	1	0	0	0	0	0	lg	0.214604646	0.282056027	0.397550833
205089_at	0.557878753	1.145785431	1	7553	ZNF7	chr8q24	194531	8	zinc finger protein 7	0	1	0	1	0	0	0	0	0	lg	0.242929377	0.210911688	0.474502257
219930_at	-0.088803974	-1.416768658	1	11279	KLF8	chrXp11.21	300286	7	Kruppel-like factor 8	1	0	0	0	1	0	0	0	1	x	0.164065468	0.24733567	0.181000455
230986_at	-0.059819523	-1.548295941	1	11279	KLF8	chrXp11.21	300286	11	CDNA selection clone ADS40	1	0	0	0	1	0	0	0	1	x	0.215030768	0.249281397	0.430520791
1559748_at	-0.543112816	-1.1613	1	57188	ADAMTSL3	chr15q25.2	609199	3	ADAMTS-like 3	1	0	0	0	1	0	0	0	1	x	0.166358458	0.271686321	0.438154675
213095_x_at	-0.255662919	-1.371097831	1	199	AIF1	chr6p21.3	601833	12	allograft inflammatory factor 1	1	0	0	0	1	0	0	0	1	x	0.235749746	0.308182046	0.381166515
215051_x_at	-0.155281927	-1.436598417	1	199	AIF1	chr6p21.3	601833	13	allograft inflammatory factor 1	1	0	0	0	1	0	0	0	1	x	0.227270536	0.277777629	0.347450328
212237_at	-0.012670258	1.749408002	1	171023	ASXL1	chr20q11.1	---	5	additional sex combs like 1 (Drosophila)	1	0	0	0	1	1	0	0	0	x	0.187698937	0.259925856	0.233159097
212238_at	0.347236301	1.798494907	1	171023	ASXL1	chr20q11.1	---	9	additional sex combs like 1 (Drosophila)	1	0	0	0	1	0	1	0	0	x	0.235400151	0.255318926	0.305249168
242438_at	0.245708465	1.825515487	1	171023	ASXL1	chr20q11.1	---	3	additional sex combs like 1 (Drosophila)	1	0	0	0	1	0	1	0	0	x	0.1710626	0.324020124	0.341747891
242439_s_at	0.230863789	1.790561999	1	171023	ASXL1	chr20q11.1	---	1	additional sex combs like 1 (Drosophila)	1	0	0	0	1	0	1	0	0	x	0.180950004	0.338412167	0.299097585
211107_s_at	0.136938344	-1.169142415	1	6795	AURKC	chr19q13.43	243060 /// 603495	10	aurora kinase C	1	0	0	0	1	0	0	1	0	x	0.227806072	0.254355053	0.417612624
1861_at	-0.070268137	1.580114424	1	572	BAD	chr11q13.1	603167	15	BCL2-associated agonist of cell death	1	0	0	0	1	0	1	0	0	x	0.250404936	0.239425227	0.308795564
207467_x_at	0.053909798	1.730700026	1	831	CAST	chr5q15	114090	23	calpastatin	1	0	0	0	1	0	0	1	0	x	0.234155982	0.202584462	0.390907107
208908_s_at	0.085157205	1.875589265	1	831	CAST	chr5q15	114090	32	calpastatin	1	0	0	0	1	1	0	0	0	x	0.232225314	0.197161533	0.258004757
212586_at	0.174620133	1.62285035	1	831	CAST	chr5q15	114090	1	calpastatin	1	0	0	0	1	0	0	0	1	x	0.177664389	0.306531211	0.420786386
208783_s_at	0.217907212	1.195031169	1	4179	CD46	chr1q32	120920 /// 235400	28	"CD46 molecule, complement regulatory protein"	1	0	0	0	1	0	0	0	1	x	0.249934351	0.296019062	0.48600847
204482_at	-0.559847084	-1.085311593	1	7122	CLDN5	chr22q11.21	602101	6	claudin 5	1	0	0	0	1	0	0	0	1	x	0.232193831	0.2323352	0.30787246
202312_s_at	-0.407250595	-1.206794116	1	1277	COL1A1	chr17q21.33	114000 /// 120150 /// 130000 /// 130060 /// 166200 /// 166210 /// 166220 /// 166710 /// 259420	1	"collagen, type I, alpha 1"	1	0	0	0	1	0	0	0	1	x	0.168687285	0.171525059	0.395214277
204850_s_at	-0.213836922	-1.339063434	1	1641	DCX	chrXq22.3|Xq22.3-q23	300067 /// 300121	10	doublecortin	1	0	0	0	1	0	0	0	1	x	0.169410398	0.244410536	0.271741943
204851_s_at	-0.244091788	-1.388376555	1	1641	DCX	chrXq22.3|Xq22.3-q23	300067 /// 300121	14	doublecortin	1	0	0	0	1	0	0	0	1	x	0.201805924	0.244577153	0.369308649
1565484_x_at	-0.158395089	-0.891335749	1	1956	EGFR	chr7p12	131550 /// 211980	1	"epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)"	1	0	0	0	1	0	0	0	1	x	0.203210246	0.30694533	0.310609666
206051_at	-0.437048825	-0.754209979	1	1996	ELAVL4	chr1p34	168360	16	"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)"	1	0	0	0	1	0	0	0	1	x	0.178141246	0.243347539	0.373699441
238073_at	-0.322565721	-0.574197739	1	1996	ELAVL4	chr1p34	168360	6	"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)"	1	0	0	0	1	0	0	0	1	x	0.178307264	0.255086594	0.195502415
205029_s_at	-0.378451789	-0.987046171	1	2173	FABP7	chr6q22-q23	602965	8	"fatty acid binding protein 7, brain"	1	0	0	0	1	0	0	0	1	x	0.242499332	0.271812649	0.244571756
205030_at	-0.266333542	-1.331087929	1	2173	FABP7	chr6q22-q23	602965	8	"fatty acid binding protein 7, brain"	1	0	0	0	1	0	0	0	1	x	0.239891685	0.274896399	0.294416946
213861_s_at	0.260420352	1.795485431	1	25895	FAM119B	chr12q14.1	---	6	"family with sequence similarity 119, member B"	1	0	0	0	1	0	1	0	0	x	0.248565575	0.211444967	0.219691558
206783_at	-0.034093578	-1.750917651	1	2249	FGF4	chr11q13.3	164980	3	fibroblast growth factor 4	1	0	0	0	1	0	0	1	0	x	0.213110645	0.296017239	0.298313896
210287_s_at	0.005456271	-1.469821338	1	2321	FLT1	chr13q12	165070	2	fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)	1	0	0	0	1	0	0	1	0	x	0.208174557	0.186720381	0.237418639
214524_at	-0.382744507	-1.479135824	1	2691	GHRH	chr20q11.2	139190	8	growth hormone releasing hormone	1	0	0	0	1	0	0	0	1	x	0.19013897	0.172864679	0.411620942
211858_x_at	-0.021908414	1.065288056	1	2778	GNAS	chr20q13.3	102200 /// 103580 /// 139320 /// 166350 /// 174800 /// 219090 /// 603233 /// 612463	22	GNAS complex locus	1	0	0	0	1	0	0	0	1	x	0.201732811	0.181551263	0.453920686
211820_x_at	-0.460796068	-1.298523783	1	2993	GYPA	chr4q28.2-q31.1	111300 /// 611162	1	glycophorin A (MNS blood group)	1	0	0	0	1	0	0	0	1	x	0.20801045	0.250514634	0.402992832
203934_at	-0.097174684	-1.898443991	1	3791	KDR	chr4q11-q12	191306 /// 602089	3	kinase insert domain receptor (a type III receptor tyrosine kinase)	1	0	0	0	1	0	0	1	0	x	0.176876341	0.23693976	0.391970938
203943_at	0.112679748	1.286714416	1	9371	KIF3B	chr20q11.21	603754	2	kinesin family member 3B	1	0	0	0	1	0	0	0	1	x	0.194311288	0.278106005	0.367383709
206349_at	-0.055696366	-0.86686439	1	9211	LGI1	chr10q24	137800 /// 600512 /// 604619	7	"leucine-rich, glioma inactivated 1"	1	0	0	0	1	0	0	1	0	x	0.188469765	0.224836752	0.253666857
221695_s_at	0.560971148	1.812031307	1	10746	MAP3K2	chr2q14.3	609487	2	mitogen-activated protein kinase kinase kinase 2	1	0	0	0	1	0	1	0	0	x	0.259775605	0.297260418	0.325051611
209756_s_at	-0.297643608	-1.47326611	1	4613	MYCN	chr2p24.1	164280 /// 164840 /// 602585	5	"v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)"	1	0	0	0	1	0	0	0	1	x	0.218507233	0.20646395	0.292271884
209757_s_at	-0.093259741	-1.792407552	1	4613	MYCN	chr2p24.1	164280 /// 164840 /// 602585	5	"v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)"	1	0	0	0	1	0	0	1	0	x	0.204313673	0.259850626	0.452857096
218678_at	-0.084999658	-1.7253261	1	10763	NES	chr1q23.1	600915	3	nestin	1	0	0	0	1	0	0	1	0	x	0.177097763	0.19882734	0.418927672
229346_at	-0.08579355	-1.395354664	1	10763	NES	chr1q23.1	600915	3	nestin	1	0	0	0	1	0	0	1	0	x	0.184583536	0.204015668	0.227151526
212678_at	0.22468416	1.622348152	1	4763	NF1	chr17q11.2	162200 /// 162210 /// 193520 /// 601321 /// 607785	4	neurofibromin 1	1	0	0	0	1	0	0	0	1	x	0.188301141	0.315709311	0.29169887
212719_at	-0.154092819	-1.708642541	1	23239	PHLPP	chr18q21.33	609396	5	PH domain and leucine rich repeat protein phosphatase	1	0	0	0	1	0	0	0	1	x	0.26629376	0.224141045	0.224964221
227817_at	-0.322869603	-1.337181507	1	5579	PRKCB	chr16p11.2	176970	1	"protein kinase C, beta"	1	0	0	0	1	0	0	0	1	x	0.177463029	0.236567886	0.225987001
236195_x_at	-0.010011973	-1.127614922	1	5582	PRKCG	chr19q13.4	176980 /// 605361	3	"protein kinase C, gamma"	1	0	0	0	1	0	0	1	0	x	0.221977019	0.27398353	0.453014267
209895_at	0.387774689	1.504177038	1	5781	PTPN11	chr12q24	151100 /// 163950 /// 176876 /// 607785	4	"protein tyrosine phosphatase, non-receptor type 11"	1	0	0	0	1	0	0	0	1	x	0.220581776	0.301595418	0.332930147
209896_s_at	0.418139188	1.214038887	1	5781	PTPN11	chr12q24	151100 /// 163950 /// 176876 /// 607785	5	"protein tyrosine phosphatase, non-receptor type 11"	1	0	0	0	1	0	0	0	1	x	0.231312844	0.332770076	0.418910552
212610_at	0.441109798	0.962694474	1	5781	PTPN11	chr12q24	151100 /// 163950 /// 176876 /// 607785	4	"protein tyrosine phosphatase, non-receptor type 11"	1	0	0	0	1	0	0	0	1	x	0.185573502	0.337185305	0.474678115
225188_at	0.276407709	1.29727988	1	65059	RAPH1	chr2q33	609035	2	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	1	0	0	0	1	0	0	0	1	x	0.208699318	0.246742242	0.486824063
225189_s_at	0.330501698	1.484846204	1	65059	RAPH1	chr2q33	609035	2	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	1	0	0	0	1	0	0	0	1	x	0.225184563	0.25604567	0.477581205
212331_at	0.113721729	1.416858789	1	5934	RBL2	chr16q12.2	180203	5	retinoblastoma-like 2 (p130)	1	0	0	0	1	0	0	0	1	x	0.202851208	0.247343836	0.405964625
218598_at	0.300076053	1.191563246	1	60561	RINT1	chr7q22.2	610089	4	RAD50 interactor 1	1	0	0	0	1	0	0	0	1	x	0.20732629	0.28405224	0.435688347
226335_at	0.11346901	1.503089257	1	6197	RPS6KA3	chrXp22.2-p22.1	300075 /// 303600	2	"ribosomal protein S6 kinase, 90kDa, polypeptide 3"	1	0	0	0	1	0	0	0	1	x	0.233089036	0.329823232	0.397185726
216831_s_at	0.046246994	-1.620816055	1	862	RUNX1T1	chr8q22	133435	16	"runt-related transcription factor 1; translocated to, 1 (cyclin D-related)"	1	0	0	0	1	0	0	1	0	x	0.231449885	0.2226965	0.332969791
213337_s_at	-0.623500625	-1.08510255	1	8651	SOCS1	chr16p13.13	603597	1	suppressor of cytokine signaling 1	1	0	0	0	1	0	0	0	1	x	0.235094231	0.215871008	0.332581841
213721_at	-0.08583934	-1.71701436	1	6657	SOX2	chr3q26.3-q27	184429 /// 206900	3	SRY (sex determining region Y)-box 2	1	0	0	0	1	0	0	1	0	x	0.270951563	0.255353378	0.43022229
213722_at	-0.044732345	-1.508191574	1	6657	SOX2	chr3q26.3-q27	184429 /// 206900	2	SRY (sex determining region Y)-box 2	1	0	0	0	1	0	0	0	1	x	0.192925215	0.262445789	0.315033155
1558254_s_at	0.220572982	1.401997176	1	6733	SRPK2	chr7q22-q31.1	602980	8	SFRS protein kinase 2	1	0	0	0	1	0	0	0	1	x	0.194480897	0.252234813	0.442691886
235591_at	-0.547073734	-1.221422319	1	6751	SSTR1	chr14q13	182451	4	somatostatin receptor 1	1	0	0	0	1	0	0	0	1	x	0.198237497	0.242465552	0.371714996
1555724_s_at	-0.2707976	-1.450734279	1	6876	TAGLN	chr11q23.2	600818	14	transgelin	1	0	0	0	1	0	0	0	1	x	0.248941052	0.197884138	0.317707544
205547_s_at	-0.293873794	-1.670984203	1	6876	TAGLN	chr11q23.2	600818	12	transgelin	1	0	0	0	1	0	0	0	1	x	0.249485682	0.233779363	0.403643066
226523_at	-0.168364699	-1.265385785	1	6876	TAGLN	chr11q23.2	600818	1	SM22 alpha	1	0	0	0	1	0	0	0	1	x	0.238900844	0.204309002	0.412718836
206729_at	-0.183444623	-1.738130758	1	943	TNFRSF8	chr1p36	153243	8	"tumor necrosis factor receptor superfamily, member 8"	1	0	0	0	1	0	0	0	1	x	0.15627955	0.137024835	0.355006803
228363_at	0.208908598	1.330656862	1	331	XIAP	chrXq25	300079 /// 300635	3	X-linked inhibitor of apoptosis	1	0	0	0	1	0	0	0	1	x	0.20023723	0.293526625	0.483523255
235222_x_at	0.353378543	1.440128851	1	331	XIAP	chrXq25	300079 /// 300635	3	X-linked inhibitor of apoptosis	1	0	0	0	1	0	0	0	1	x	0.182879614	0.31097493	0.381336039
205788_s_at	0.752079536	1.420278576	1	9877	ZC3H11A	chr1q32.1	---	4	zinc finger CCCH-type containing 11A	1	0	0	0	1	0	0	0	1	x	0.225550486	0.326005097	0.422501665
209869_at	-0.578565766	-0.915825913	1	150	ADRA2A	chr10q24-q26	104210	4	"adrenergic, alpha-2A-, receptor"	1	0	0	0	1	0	0	0	1	x	0.21266332	0.267907876	0.392538966
202265_at	0.163061613	1.516664289	1	648	BMI1	chr10p11.23	164831	5	BMI1 polycomb ring finger oncogene	1	0	0	0	1	0	0	0	1	x	0.267685853	0.337187729	0.46238572
217561_at	-0.164493469	-0.995111238	1	796	CALCA	chr11p15.2-p15.1	114130	3	calcitonin-related polypeptide alpha	1	0	0	0	1	0	0	0	1	x	0.193179906	0.231823798	0.23003983
206424_at	0.075938617	-1.746579427	1	1592	CYP26A1	chr10q23-q24	602239	8	"cytochrome P450, family 26, subfamily A, polypeptide 1"	1	0	0	0	1	0	0	1	0	x	0.273878689	0.198962589	0.38289706
205906_at	-0.345729504	-1.509622489	1	2302	FOXJ1	chr17q22-q25	602291 /// 607154	4	forkhead box J1	1	0	0	0	1	0	0	0	1	x	0.223415318	0.184069537	0.395086986
209168_at	0.093522835	-1.792869884	1	2824	GPM6B	chrXp22.2	300051	2	glycoprotein M6B	1	0	0	0	1	1	0	0	0	x	0.267394894	0.259050697	0.418139829
209169_at	0.097819141	-1.81945087	1	2824	GPM6B	chrXp22.2	300051	2	glycoprotein M6B	1	0	0	0	1	1	0	0	0	x	0.271356661	0.241468166	0.456515433
208232_x_at	-0.365541253	-1.290615469	1	3084	NRG1	chr8p12	142445 /// 603013	2	neuregulin 1	1	0	0	0	1	0	0	0	1	x	0.232045418	0.200678551	0.413963295
206858_s_at	0.209079292	1.75814963	2	3221   3223	HOXC4 /// HOXC6	chr12q13.3	142972 /// 142974	7	homeobox C4 /// homeobox C6	1	0	0	0	1	0	0	0	1	x	0.274705336	0.241350657	0.194743757
210937_s_at	-0.751312762	-1.319664609	1	3651	PDX1	chr13q12.1	125853 /// 260370 /// 600733	4	pancreatic and duodenal homeobox 1	1	0	0	0	1	0	0	0	1	x	0.180762186	0.248289344	0.308581325
205206_at	0.164882686	-1.753802533	1	3730	KAL1	chrXp22.32	308700	3	Kallmann syndrome 1 sequence	1	0	0	0	1	1	0	0	0	x	0.188936707	0.240293076	0.385487858
209807_s_at	-0.263717633	-1.346891424	1	4784	NFIX	chr19p13.3	164005	8	nuclear factor I/X (CCAAT-binding transcription factor)	1	0	0	0	1	0	0	0	1	x	0.201764073	0.187990602	0.235054513
231731_at	0.019883668	-1.672007919	1	5015	OTX2	chr14q21-q22	600037 /// 610125	6	orthodenticle homeobox 2	1	0	0	0	1	0	0	1	0	x	0.169903966	0.248481114	0.350633219
242128_at	-0.025821459	-1.868936663	1	5015	OTX2	chr14q21-q22	600037 /// 610125	4	orthodenticle homeobox 2	1	0	0	0	1	1	0	0	0	x	0.21285077	0.252527759	0.394916456
210475_at	-0.412227541	-1.441750305	1	5453	POU3F1	chr1p34.1	602479	1	POU class 3 homeobox 1	1	0	0	0	1	0	0	0	1	x	0.178007374	0.280543711	0.309910981
211909_x_at	-0.510683113	-1.302735313	1	5733	PTGER3	chr1p31.2	176806	10	prostaglandin E receptor 3 (subtype EP3)	1	0	0	0	1	0	0	0	1	x	0.213084754	0.221258132	0.430810238
241436_at	-0.161191069	-1.083631261	1	6340	SCNN1G	chr16p12	177200 /// 264350 /// 600761	3	"sodium channel, nonvoltage-gated 1, gamma"	1	0	0	0	1	0	0	0	1	x	0.165139349	0.160298899	0.282674905
214633_at	-0.160725811	-1.587160983	1	6658	SOX3	chrXq27.1	300123 /// 312000 /// 313430	2	SRY (sex determining region Y)-box 3	1	0	0	0	1	0	0	0	1	x	0.179705541	0.223895848	0.397378725
1561651_s_at	-0.218426952	-1.146226915	1	6886	TAL1	chr1p32	187040	5	T-cell acute lymphocytic leukemia 1	1	0	0	0	1	0	0	0	1	x	0.222415696	0.304676832	0.393031111
209120_at	-0.058482747	1.554088356	1	7026	NR2F2	chr15q26	107773	6	"nuclear receptor subfamily 2, group F, member 2"	1	0	0	0	1	0	0	1	0	x	0.21884441	0.186286392	0.209460554
215073_s_at	-0.051558608	1.815173441	1	7026	NR2F2	chr15q26	107773	6	"nuclear receptor subfamily 2, group F, member 2"	1	0	0	0	1	1	0	0	0	x	0.196202068	0.179130724	0.179983664
210810_s_at	-0.154829068	-0.747579518	1	9152	SLC6A5	chr11p15.2-p15.1	149400 /// 604159	10	"solute carrier family 6 (neurotransmitter transporter, glycine), member 5"	1	0	0	0	1	0	0	0	1	x	0.192130355	0.297956938	0.434747414
210033_s_at	-0.123624366	-0.586787346	1	9576	SPAG6	chr10p12.2	605730	8	sperm associated antigen 6	1	0	0	0	1	0	0	0	1	x	0.20004615	0.243503111	0.44572452
203000_at	-0.258688096	-1.183312072	1	11075	STMN2	chr8q21.13	600621	3	stathmin-like 2	1	0	0	0	1	0	0	0	1	x	0.178137263	0.242740369	0.240355141
203001_s_at	-0.266916095	-1.104480631	1	11075	STMN2	chr8q21.13	600621	9	stathmin-like 2	1	0	0	0	1	0	0	0	1	x	0.211984953	0.246968292	0.290365627
241612_at	0.208647922	-1.559925506	1	27022	FOXD3	chr1p32-p31	607836 /// 611539	2	forkhead box D3	1	0	0	0	1	0	0	1	0	x	0.263172633	0.192909315	0.448624162
228636_at	-0.355983952	-1.08805007	1	27319	BHLHE22	chr8q13	---	2	"basic helix-loop-helix family, member e22"	1	0	0	0	1	0	0	0	1	x	0.186028942	0.246566159	0.405345858
223525_at	-0.46620919	-0.975472916	1	54567	DLL4	chr15q14	605185	3	delta-like 4 (Drosophila)	1	0	0	0	1	0	0	0	1	x	0.240391537	0.178320921	0.367027029
