ann.probe	tis.cnt	tis	lv.cnt	lv	fdf.pCsc	fdf.EscCsc	g.id.num	out.gid	g.sym	g.chr	n.ann.tsp	g.name	tcnd	cor.mean.csc	cor.mean.p	cor.mean.Esc
232574_at	1	breast	1	g.lv3.csc	-0.76700251	-1.12754942	1	64131	XYLT1	chr16p12.3	2	xylosyltransferase I	x	0.182596179	0.230565044	0.233723714
217190_x_at	1	breast	1	g.lv3.csc	-0.626167961	-1.328893398	1	2099	ESR1	chr6q25.1	21	estrogen receptor 1	x	0.2423656	0.222239652	0.352720352
209915_s_at	1	breast	1	g.lv3.csc	-0.379741469	-1.134323698	1	9378	NRXN1	chr2p16.3	12	neurexin 1	x	0.152343928	0.255281037	0.212973169
228547_at	1	breast	1	g.lv3.csc	-0.129937183	-1.240624151	1	9378	NRXN1	chr2p16.3	4	neurexin 1	x	0.208488428	0.248966148	0.344866199
217006_x_at	1	breast	1	g.lv3.csc	-0.60258384	-1.4036944	1	2194	FASN	chr17q25	6	fatty acid synthase	x	0.239744697	0.222838925	0.382682949
217255_at	1	breast	1	g.lv3.csc	-0.240988396	-1.24016457	1	8878	SQSTM1	chr5q35	1	sequestosome 1	x	0.221048343	0.221235226	0.434002669
213783_at	1	breast	1	g.lv3.csc	-0.396726577	-0.961882913	1	4242	MFNG	chr22q12	55	Manic fringe precursor	x	0.208016064	0.261981324	0.416484753
200707_at	1	breast	1	g.lv3.csc	0.215860348	1.195007552	1	5589	PRKCSH	chr19p13.2	8	protein kinase C substrate 80K-H	x	0.207187719	0.19607177	0.385371533
208980_s_at	1	breast	1	g.lv3.csc	0.14910821	1.490263623	3	6233   7314   7316	RPS27A /// UBB /// UBC	chr12q24.3 /// chr17p12-p11.2 /// chr2p16	13	ribosomal protein S27a /// ubiquitin B /// ubiquitin C	x	0.270643433	0.236524109	0.307693555
203191_at	1	breast	1	g.lv3.csc	-0.628081482	-1.42857975	1	10058	ABCB6	chr2q36	8	"ATP-binding cassette, sub-family B (MDR/TAP), member 6"	x	0.215488135	0.248545357	0.391026543
211677_x_at	1	breast	1	g.lv3.csc	-0.745402155	-1.319338627	1	57863	CADM3	chr1q21.2-q22	6	cell adhesion molecule 3	x	0.206276319	0.27360692	0.412514291
1554201_at	1	breast	1	g.lv3.csc	-0.2848835	-1.277910667	1	57010	CABP4	chr11q13.1	4	calcium binding protein 4	x	0.197828055	0.316771164	0.365365082
1554202_x_at	1	breast	1	g.lv3.csc	-0.429223454	-1.218975058	1	57010	CABP4	chr11q13.1	4	calcium binding protein 4	x	0.181504084	0.290435742	0.362915875
223885_at	1	breast	1	g.lv3.csc	-0.295542741	-1.538504448	1	83698	CALN1	chr7q11	6	calneuron 1	x	0.179544307	0.284711435	0.26998099
230347_at	1	breast	1	g.lv3.csc	-0.490172508	-1.23612338	1	80228	ORAI2	chr7q22.1	16	"CDNA FLJ58946 complete cds, highly similar to Protein orai-2"	x	0.183097919	0.238962649	0.395279568
214903_at	1	breast	1	g.lv3.csc	-0.191836764	-1.562472671	1	127833	SYT2	chr1q32.1	3	synaptotagmin II	x	0.246991913	0.345707021	0.444146326
216307_at	1	breast	1	g.lv3.csc	-0.124687451	-1.189158227	1	1607	DGKB	chr7p21.2	4	"diacylglycerol kinase, beta 90kDa"	x	0.171624289	0.243705318	0.434587538
221659_s_at	1	breast	1	g.lv3.csc	-0.772342484	-0.55077247	1	93408	MYLC2PL	chr7q22.1	3	"myosin light chain 2, precursor lymphocyte-specific"	x	0.168712039	0.181722116	0.344000884
221660_at	1	breast	1	g.lv3.csc	-0.589732494	-1.00630428	1	93408	MYLC2PL	chr7q22.1	2	"myosin light chain 2, precursor lymphocyte-specific"	x	0.241345517	0.187140781	0.425806637
207729_at	1	breast	1	g.lv3.csc	-0.260207906	-1.110259383	1	1007	CDH9	chr5p14	3	"cadherin 9, type 2 (T1-cadherin)"	x	0.171804281	0.187237479	0.271679696
231511_at	1	breast	1	g.lv3.csc	-0.307650052	-1.354998534	1	80144	FRAS1	chr4q21.21	16	"Fraser syndrome 1, mRNA (cDNA clone IMAGE:3028776)"	x	0.1554173	0.231662538	0.206851377
207890_s_at	1	breast	1	g.lv3.csc	0.009667801	-1.325120993	1	64386	MMP25	chr16p13.3	4	matrix metallopeptidase 25	x	0.234064482	0.248655589	0.370846469
214350_at	1	breast	1	g.lv3.csc	-0.697976971	-1.209606046	1	6645	SNTB2	chr16q22-q23	16	CDNA clone IMAGE:5263917	x	0.193681284	0.293803035	0.334647165
241650_x_at	1	breast	1	g.lv3.csc	-0.221204013	-1.364627862	1	256158	HMCN2	chr9q34.11	3	hemicentin 2	x	0.259860153	0.231411245	0.387991971
206437_at	1	breast	1	g.lv3.csc	-0.429678945	-1.277451267	1	8698	S1PR4	chr19p13.3	3	sphingosine-1-phosphate receptor 4	x	0.183304834	0.167984121	0.389801837
237288_at	1	breast	1	g.lv3.csc	-0.101043159	-0.803719594	1	116179	TGM7	chr15q15.2	3	transglutaminase 7	x	0.229490199	0.232466361	0.44095636
217787_s_at	1	breast	1	g.lv3.csc	0.355375937	1.431107905	1	2590	GALNT2	chr1q41-q42	5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2)	x	0.19799265	0.221404268	0.358556413
205177_at	1	breast	1	g.lv3.csc	-0.400275955	-1.329810087	1	7135	TNNI1	chr1q31.3	1	"troponin I type 1 (skeletal, slow)"	x	0.18510705	0.257540088	0.357480053
215394_at	1	breast	1	g.lv3.csc	-0.391424313	-0.964755122	1	5289	PIK3C3	chr18q12.3	1	"phosphoinositide-3-kinase, class 3"	x	0.163059493	0.322170806	0.434490499
208356_x_at	1	breast	1	g.lv3.csc	-0.148315826	-1.008315611	3	1442   1443   2688	CSH1 /// CSH2 /// GH1	chr17q24.2	15	chorionic somatomammotropin hormone 1 (placental lactogen) /// chorionic somatomammotropin hormone 2 /// growth hormone 1	x	0.212320499	0.30915002	0.260643172
211151_x_at	1	breast	1	g.lv3.csc	-0.160093402	-1.122525922	3	1442   1443   2688	CSH1 /// CSH2 /// GH1	chr17q24.2	9	chorionic somatomammotropin hormone 1 (placental lactogen) /// chorionic somatomammotropin hormone 2 /// growth hormone 1	x	0.206898948	0.306212293	0.301910528
38521_at	1	breast	1	g.lv3.csc	-0.321595821	-1.149154369	1	933	CD22	chr19q13.1	4	CD22 molecule	x	0.230860466	0.282966808	0.436518193
206785_s_at	1	gbm	1	lv_set.a	-0.066565142	0.972362577	2	3821   3822	KLRC1 /// KLRC2	chr12p13	13	"killer cell lectin-like receptor subfamily C, member 1 /// killer cell lectin-like receptor subfamily C, member 2"	br	0.26714033	0.302592172	0.33578569
213431_x_at	1	gbm	1	nov_set.a	-0.088951614	0.159111463	1	9814	SFI1	chr22q12.2	8	"Sfi1 homolog, spindle assembly associated (yeast)"	com	0.239714961	0.208307036	0.404195761
220551_at	1	gbm	1	nov_set.a	-0.035359665	-0.02484288	1	57084	SLC17A6	chr11p14.3	3	"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6"	atrt	0.220846563	0.248599173	0.252223556
242823_at	1	gbm	1	nov_set.a	-0.18967157	-0.555653862	1	170692	ADAMTS18	chr16q23	4	Full length insert cDNA clone ZD16H11	atrt	0.216741954	0.180623458	0.264032594
215042_at	1	gbm	1	nov_set.a	-0.35764977	-0.531647423	1	654	BMP6	chr6p24-p23	3	bone morphogenetic protein 6	atrt	0.216552856	0.199724974	0.341432227
211938_at	1	gbm	1	nov_set.a	0.531345164	0.191884991	1	1975	EIF4B	chr12q13.13	5	eukaryotic translation initiation factor 4B	br	0.201168075	0.203395756	0.416177202
202404_s_at	1	gbm	1	nov_set.a	0.008230125	-0.720296694	1	1278	COL1A2	chr7q22.1	6	"collagen, type I, alpha 2"	br	0.293623331	0.295297748	0.433645983
214402_s_at	1	gbm	1	nov_set.a	-0.020299345	-0.078503052	1	9814	SFI1	chr22q12.2	11	"Sfi1 homolog, spindle assembly associated (yeast)"	br	0.25030302	0.26558502	0.393983382
220750_s_at	1	gbm	1	nov_set.a	0.295157976	0.238710987	1	64175	LEPRE1	chr1p34.1	9	leucine proline-enriched proteoglycan (leprecan) 1	br	0.283131644	0.245835951	0.390150981
1554629_at	1	gbm	1	nov_set.a	0.239798016	-0.540035724	1	2045	EPHA7	chr6q16.1	2	EPH receptor A7	br	0.25100029	0.191100664	0.223590121
202970_at	1	gbm	1	nov_set.a	0.499376226	-0.016548355	1	8445	DYRK2	chr12q15	1	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	br	0.186044634	0.24239204	0.418112304
200883_at	1	gbm	1	nov_set.a	-0.0242719	0.440921944	1	7385	UQCRC2	chr16p12	8	ubiquinol-cytochrome c reductase core protein II	br	0.184298355	0.204816224	0.370869988
212729_at	1	gbm	1	nov_set.a	-0.357957179	-0.909515177	1	1741	DLG3	chrXq13.1	6	"discs, large homolog 3 (Drosophila)"	sf	0.276400432	0.274028452	0.306194359
223556_at	1	gbm	1	nov_set.a	-0.277402774	-1.290339437	1	3070	HELLS	chr10q24.2	3	"helicase, lymphoid-specific"	lg	0.25106659	0.211425497	0.376744865
232408_at	1	gbm	1	nov_set.a	-0.4799883	0.177452873	1	57732	ZFYVE28	chr4p16.3	5	"zinc finger, FYVE domain containing 28"	lg	0.210379636	0.254063883	0.417711739
209632_at	1	gbm	1	nov_set.a	0.469406978	0.340397032	1	5523	PPP2R3A	chr3q22.1	5	"protein phosphatase 2 (formerly 2A), regulatory subunit B'', alpha"	lg	0.26406686	0.237002861	0.453426447
217946_s_at	1	gbm	1	nov_set.a	-0.487276105	-1.411145171	1	10055	SAE1	chr19q13.32	8	SUMO1 activating enzyme subunit 1	lg	0.239651642	0.240697373	0.317015482
221521_s_at	1	gbm	1	nov_set.a	-0.661241456	-0.92679324	1	51659	GINS2	chr16q24.1	7	GINS complex subunit 2 (Psf2 homolog)	lg	0.268539771	0.21740053	0.370466061
208941_s_at	1	gbm	1	g.lv7.ALL	-0.178897048	-1.914665554	1	22929	SEPHS1	chr10p14	8	selenophosphate synthetase 1	x	0.231317351	0.238372498	0.370176844
219365_s_at	1	gbm	1	g.lv7.ALL	0.077496811	-1.756144489	1	79012	CAMKV	chr3p21.31	10	CaM kinase-like vesicle-associated	x	0.274624171	0.284529246	0.338999595
218457_s_at	1	gbm	1	g.lv5.p.csc	-0.205887233	-1.838328596	1	1788	DNMT3A	chr2p23	13	DNA (cytosine-5-)-methyltransferase 3 alpha	x	0.208211721	0.22537967	0.196757702
223122_s_at	1	gbm	1	g.lv5.p.csc	0.029172447	-1.700683964	1	6423	SFRP2	chr4q31.3	2	secreted frizzled-related protein 2	x	0.272595564	0.263988871	0.418600578
220053_at	1	gbm	1	g.lv5.p.csc	-0.067364812	-1.777625839	1	9573	GDF3	chr12p13.1	6	growth differentiation factor 3	x	0.233180959	0.337128384	0.334174779
210852_s_at	1	gbm	1	g.lv5.p.csc	0.128945392	-1.493428283	1	10157	AASS	chr7q31.3	6	aminoadipate-semialdehyde synthase	x	0.257823664	0.223984651	0.439593487
205626_s_at	1	gbm	1	g.lv5.p.csc	0.039176963	-1.736215271	1	793	CALB1	chr8q21.3-q22.1	3	"calbindin 1, 28kDa"	x	0.178958603	0.206891008	0.443531092
1555775_a_at	1	gbm	1	g.lv5.p.csc	-0.00783312	-0.664529962	1	326340	ZAR1	chr4p11	2	zygote arrest 1	x	0.248910994	0.313010491	0.440390909
206801_at	1	gbm	1	g.lv5.p.csc	-0.057294399	-1.429781936	1	4879	NPPB	chr1p36.2	7	natriuretic peptide precursor B	x	0.259138939	0.250453758	0.348857846
219942_at	1	gbm	1	g.lv5.p.csc	-0.181461021	-1.648031728	1	58498	MYL7	chr7p21-p11.2	4	"myosin, light chain 7, regulatory"	x	0.231508528	0.279154851	0.381759917
240117_at	1	gbm	1	g.lv5.p.csc	-0.073246469	-1.827437092	1	84467	FBN3	chr19p13	7	fibrillin 3	x	0.201673017	0.235750231	0.300918322
241510_at	1	gbm	1	g.lv5.p.csc	-0.056113451	-1.21168696	2	440981   57047	LOC440981 /// PLSCR2	chr3q24	9	similar to hCG1794790 /// phospholipid scramblase 2	x	0.244005929	0.187569205	0.273236018
230986_at	1	gbm	1	g.lv3.csc	-0.059819523	-1.548295941	1	11279	KLF8	chrXp11.21	11	CDNA selection clone ADS40	x	0.215030768	0.249281397	0.430520791
212678_at	1	gbm	1	g.lv3.csc	0.22468416	1.622348152	1	4763	NF1	chr17q11.2	4	neurofibromin 1	x	0.188301141	0.315709311	0.29169887
228363_at	1	gbm	1	g.lv3.csc	0.208908598	1.330656862	1	331	XIAP	chrXq25	3	X-linked inhibitor of apoptosis	x	0.20023723	0.293526625	0.483523255
210033_s_at	1	gbm	1	g.lv3.csc	-0.123624366	-0.586787346	1	9576	SPAG6	chr10p12.2	8	sperm associated antigen 6	x	0.20004615	0.243503111	0.44572452
228636_at	1	gbm	1	g.lv3.csc	-0.355983952	-1.08805007	1	27319	BHLHE22	chr8q13	2	"basic helix-loop-helix family, member e22"	x	0.186028942	0.246566159	0.405345858
211563_s_at	1	gbm	1	g.lv3.csc	0.17016555	1.382760045	1	8725	C19orf2	chr19q12	8	chromosome 19 open reading frame 2	x	0.187099305	0.31384837	0.473086896
1563657_at	1	gbm	1	g.lv3.csc	-0.375342205	-1.451388377	1	23129	PLXND1	chr3q21.3	7	plexin D1	x	0.21934181	0.28567148	0.396072394
206291_at	1	gbm	1	g.lv3.csc	-0.329863568	-1.568329171	1	4922	NTS	chr12q21	5	neurotensin	x	0.19530014	0.199658005	0.371475878
214839_at	1	gbm	1	g.lv3.csc	-0.273815157	-1.69067104	1	157627	LOC157627	chr8p23.1	2	hypothetical LOC157627	x	0.194314993	0.281133241	0.318502759
237535_x_at	1	gbm	1	g.lv3.csc	-0.509811161	-1.602411022	1	9378	NRXN1	chr2p16.3	14	neurexin 1	x	0.19642858	0.189462705	0.283054197
220131_at	1	gbm	1	g.lv3.csc	-0.196379163	-1.546217341	1	53822	FXYD7	chr19q13.12	3	FXYD domain containing ion transport regulator 7	x	0.243424623	0.312640936	0.290934371
200760_s_at	1	gbm	1	g.lv3.csc	0.140616796	1.677043272	1	10550	ARL6IP5	chr3p14	8	ADP-ribosylation-like factor 6 interacting protein 5	x	0.215303871	0.305307644	0.43317374
208773_s_at	1	gbm	1	g.lv3.csc	0.268578	1.221441508	3	404734   54882   8637	ANKHD1 /// ANKHD1-EIF4EBP3 /// EIF4EBP3	chr5q31.3	6	ankyrin repeat and KH domain containing 1 /// ANKHD1-EIF4EBP3 readthrough transcript /// eukaryotic translation initiation factor 4E binding protein 3	x	0.216616999	0.284375815	0.484027862
205721_at	1	gbm	1	g.lv3.csc	-0.231755274	-0.981613232	1	2675	GFRA2	chr8p21.3	4	GDNF family receptor alpha 2	x	0.196433543	0.251210248	0.451837718
210292_s_at	1	gbm	1	g.lv3.csc	-0.159699947	-1.546351556	2	27328   83259	PCDH11X /// PCDH11Y	chrXq21.3 /// chrYp11.2	9	protocadherin 11 X-linked /// protocadherin 11 Y-linked	x	0.177458117	0.245423421	0.360884632
228219_s_at	1	gbm	1	g.lv3.csc	-0.137002185	-1.263805756	1	51733	UPB1	chr22q11.2	6	"ureidopropionase, beta"	x	0.209580827	0.230089158	0.452524274
1560657_at	1	gbm	1	g.lv3.csc	-0.810593446	-1.36394983	1	7075	TIE1	chr1p34-p33	1	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	x	0.168667498	0.155744746	0.36058446
234864_s_at	1	gbm	1	g.lv3.csc	-0.108405025	-1.106503873	1	140803	TRPM6	chr9q21.13	13	"transient receptor potential cation channel, subfamily M, member 6"	x	0.21498768	0.331872729	0.443427804
228233_at	1	gbm	1	g.lv3.csc	-0.299185982	-1.229928516	1	158326	FREM1	chr9p22.3	9	FRAS1 related extracellular matrix 1	x	0.175903135	0.233158051	0.380874087
204438_at	1	gbm	1	g.lv3.csc	-0.161323158	-0.570126678	2	414308   4360	MRC1 /// MRC1L1	chr10p12.33	5	"mannose receptor, C type 1 /// mannose receptor, C type 1-like 1"	x	0.153373976	0.248479628	0.451376419
235908_at	1	gbm	1	g.lv3.csc	-0.387761562	-1.398155389	1	4320	MMP11	chr22q11.2|22q11.23	5	matrix metallopeptidase 11 (stromelysin 3)	x	0.230502518	0.251099077	0.404153486
235797_x_at	1	gbm	1	g.lv3.csc	-0.436634381	-1.220260867	1	256158	HMCN2	chr9q34.11	9	"CDNA FLJ23816 fis, clone HSI02685"	x	0.176258399	0.215713001	0.421473075
202381_at	1	gbm	1	g.lv3.csc	0.240119417	1.610893678	1	8754	ADAM9	chr8p11.23	6	ADAM metallopeptidase domain 9 (meltrin gamma)	x	0.237224957	0.322569396	0.443941582
1552421_a_at	1	gbm	1	g.lv3.csc	-0.388211601	-1.489511754	1	125972	CALR3	chr19p13.11	3	calreticulin 3	x	0.210014813	0.280483565	0.269913675
241389_at	1	gbm	1	g.lv3.csc	-0.480113258	-1.418050083	1	1141	CHRNB2	chr1q21.3	2	"cholinergic receptor, nicotinic, beta 2 (neuronal)"	x	0.212604824	0.212900273	0.356493684
215400_x_at	1	gbm	1	g.lv3.csc	-0.128725656	-0.824296549	1	115	ADCY9	chr16p13.3	1	KIAA0520 protein	x	0.182576328	0.157707922	0.457654553
203265_s_at	1	sf	1	nov_set.a	0.718113361	1.379365924	1	6416	MAP2K4	chr17p11.2	8	mitogen-activated protein kinase kinase 4	lg	0.254397524	0.185999749	0.392314377
1570241_at	1	sf	1	g.lv3.csc	-0.774035142	-1.404335254	1	374955	SPATA21	chr1p36.13	2	spermatogenesis associated 21	x	0.213032733	0.248690368	0.30952542
